Annotation Cluster 1	Enrichment Score: 3.3756304256879783												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
UP_KEYWORDS	Membrane	126	31.18811881	0.687966036	"Q01082, Q9VZZ9, P98157, Q08BI9, Q51IZ9, Q5BGN5, P0C6B8, O77475, A5PMX1, Q9LY87, P40241, P39109, P19579, Q15075, P0DMQ5, Q9C3Y4, Q6JAN0, Q923M0, Q5T8D3, E2JF22, Q24498, A7S1L6, F4HRT5, Q503W7, Q15262, Q6P7A9, Q0EEE2, Q94900, Q6IP19, P55281, Q9C6W5, P24524, F1N9Y5, P30975, P46630, P30974, Q5TZ24, P84039, Q9VZW5, Q9EP89, O17798, Q6P5P5, Q61037, P07550, Q3LGD4, Q17JQ7, O54190, A4FUY9, Q8S9L6, Q91Y63, P23469, Q16975, Q7TM99, Q9WTK7, Q8I480, Q06AT0, D3YYI7, Q13530, Q5RDQ2, Q86TM6, Q92824, Q28740, Q6GPY0, B4PSS5, Q9GMT4, P54914, A1XQX0, Q5XIY2, P34709, O61491, Q9HCK4, Q6NVF0, P30622, A0JM12, P79110, Q22169, P62491, Q9FFL1, Q9VEN1, Q9UI33, Q5ZL67, P0C0A2, Q5ND28, E9Q7P9, P53290, P79102, Q9VYN8, P57078, P18293, A6H7G2, Q5MY90, Q640R3, Q9JI19, P55040, Q8GYP8, Q6R8J2, Q59SI5, Q38PU3, Q80YD3, D3ZSI8, Q13492, Q7ZXE1, A6QLU6, Q92546, P0CY46, Q8JGT4, Q6LA55, Q02789, Q31125, Q9HCM2, Q9FL63, P51810, P00178, Q9U3P2, Q8IZR5, Q6UWW9, Q96AJ9, Q03897, Q3B7D3, P25291, O46382, P50416, O44516, Q5UAW9, Q14416, Q6GP70"	404	13068	40789	0.973471211	1	0.964171961	99.99998538	
UP_SEQ_FEATURE	topological domain:Extracellular	30	7.425742574	0.835172819	"Q15262, Q640R3, P98157, P23469, Q94900, Q7TM99, A5PMX1, P40241, Q13530, P55281, A6QLU6, P24524, Q28740, Q8JGT4, Q02789, P30975, P46630, Q9HCM2, Q9HCK4, P30974, P51810, Q6JAN0, Q9VZW5, A0JM12, Q3B7D3, P07550, P18293, Q8S9L6, Q5UAW9, Q14416"	334	3484	34272	0.88356009	1	1	100	
UP_KEYWORDS	Transmembrane helix	86	21.28712871	0.929632959	"P98157, Q08BI9, P23469, Q51IZ9, Q7TM99, O77475, Q8I480, D3YYI7, A5PMX1, P40241, P39109, Q13530, Q92824, Q86TM6, P19579, Q28740, P54914, Q5XIY2, A1XQX0, P34709, P0DMQ5, Q9HCK4, Q6JAN0, A0JM12, Q5T8D3, E2JF22, Q24498, P79110, Q22169, Q9FFL1, Q9UI33, Q5ZL67, A7S1L6, Q5ND28, E9Q7P9, P79102, Q9VYN8, P18293, Q5MY90, Q503W7, Q15262, Q6P7A9, Q0EEE2, Q640R3, Q94900, Q6IP19, Q8GYP8, Q59SI5, Q6R8J2, Q38PU3, Q80YD3, P55281, Q9C6W5, A6QLU6, P24524, P0CY46, Q8JGT4, Q6LA55, Q02789, Q31125, P30975, P46630, Q9HCM2, P30974, Q9FL63, Q5TZ24, P51810, P84039, Q9VZW5, Q9U3P2, Q8IZR5, Q9EP89, O17798, Q6UWW9, Q96AJ9, Q6P5P5, Q3B7D3, P07550, Q17JQ7, O54190, P50416, A4FUY9, Q8S9L6, Q5UAW9, Q14416, Q91Y63"	404	9815	40789	0.884646656	1	0.997181605	100	
UP_KEYWORDS	Transmembrane	86	21.28712871	0.939755622	"P98157, Q08BI9, P23469, Q51IZ9, Q7TM99, O77475, Q8I480, D3YYI7, A5PMX1, P40241, P39109, Q13530, Q92824, Q86TM6, P19579, Q28740, P54914, Q5XIY2, A1XQX0, P34709, P0DMQ5, Q9HCK4, Q6JAN0, A0JM12, Q5T8D3, E2JF22, Q24498, P79110, Q22169, Q9FFL1, Q9UI33, Q5ZL67, A7S1L6, Q5ND28, E9Q7P9, P79102, Q9VYN8, P18293, Q5MY90, Q503W7, Q15262, Q6P7A9, Q0EEE2, Q640R3, Q94900, Q6IP19, Q8GYP8, Q59SI5, Q6R8J2, Q38PU3, Q80YD3, P55281, Q9C6W5, A6QLU6, P24524, P0CY46, Q8JGT4, Q6LA55, Q02789, Q31125, P30975, P46630, Q9HCM2, P30974, Q9FL63, Q5TZ24, P51810, P84039, Q9VZW5, Q9U3P2, Q8IZR5, Q9EP89, O17798, Q6UWW9, Q96AJ9, Q6P5P5, Q3B7D3, P07550, Q17JQ7, O54190, P50416, A4FUY9, Q8S9L6, Q5UAW9, Q14416, Q91Y63"	404	9885	40789	0.878382087	1	0.997734724	100	
UP_SEQ_FEATURE	topological domain:Cytoplasmic	36	8.910891089	0.95529972	"Q15262, Q640R3, P98157, P23469, Q94900, Q7TM99, Q59SI5, A5PMX1, P40241, Q13530, P39109, Q86TM6, P55281, A6QLU6, P24524, Q28740, Q8JGT4, Q02789, P30975, P46630, Q9HCM2, Q9HCK4, P30974, Q6JAN0, P51810, Q9VZW5, A0JM12, Q24498, Q22169, Q3B7D3, P07550, P50416, Q8S9L6, P18293, Q5UAW9, Q14416"	334	4609	34272	0.801472776	1	1	100	
GOTERM_CC_DIRECT	GO:0016021	integral component of membrane	81	20.04950495	0.964442253	"P98157, Q08BI9, P23469, Q51IZ9, Q7TM99, O77475, Q8I480, D3YYI7, A5PMX1, P40241, P39109, Q13530, Q92824, Q86TM6, P19579, P54914, Q5XIY2, A1XQX0, P34709, P0DMQ5, Q9HCK4, Q6JAN0, A0JM12, Q5T8D3, E2JF22, Q24498, P79110, Q22169, Q5ZL67, A7S1L6, Q5ND28, E9Q7P9, P53290, P79102, Q9VYN8, P18293, Q5MY90, Q503W7, Q15262, Q6P7A9, Q0EEE2, Q640R3, Q94900, Q6IP19, Q8GYP8, Q6R8J2, Q38PU3, Q80YD3, P55281, Q9C6W5, A6QLU6, P0CY46, Q8JGT4, Q6LA55, Q02789, Q31125, P30975, P46630, Q9HCM2, P30974, Q9FL63, Q5TZ24, P51810, Q9VZW5, P84039, Q9U3P2, Q8IZR5, O17798, Q9EP89, Q6UWW9, Q96AJ9, Q6P5P5, Q3B7D3, P07550, Q17JQ7, P50416, A4FUY9, Q8S9L6, Q5UAW9, Q14416, Q91Y63"	364	9121	35106	0.856490456	1	0.999999206	100
UP_SEQ_FEATURE	transmembrane region	63	15.59405941	0.977603568	"P98157, Q08BI9, P23469, Q51IZ9, Q7TM99, Q8I480, A5PMX1, P40241, Q13530, P39109, Q86TM6, P19579, Q28740, P54914, Q5XIY2, P34709, Q9HCK4, Q6JAN0, Q5T8D3, A0JM12, Q24498, P79110, Q22169, Q9UI33, A7S1L6, P18293, Q5MY90, Q15262, Q640R3, Q0EEE2, Q94900, Q6IP19, Q8GYP8, Q6R8J2, Q59SI5, Q80YD3, P55281, Q9C6W5, P24524, A6QLU6, Q8JGT4, Q6LA55, Q02789, Q31125, P30975, P46630, Q9HCM2, P30974, Q5TZ24, P51810, Q9VZW5, P84039, Q8IZR5, Q6UWW9, Q6P5P5, Q3B7D3, P07550, Q17JQ7, P50416, Q8S9L6, Q5UAW9, Q14416, Q91Y63"	334	7878	34272	0.820573628	1	1	100	
													
Annotation Cluster 49	Enrichment Score: 0.12200909944591044												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
INTERPRO	"IPR015422:Pyridoxal phosphate-dependent transferase, major region, subdomain 2"	3	0.742574257	0.638896095	"Q28DB5, Q60HG7, Q8TD30"	381	222	38977	1.38245726	1	0.999685032	99.99998559	
INTERPRO	IPR015424:Pyridoxal phosphate-dependent transferase	3	0.742574257	0.746874288	"Q28DB5, Q60HG7, Q8TD30"	381	273	38977	1.124196014	1	0.999963111	99.99999994	
INTERPRO	"IPR015421:Pyridoxal phosphate-dependent transferase, major region, subdomain 1"	3	0.742574257	0.746874288	"Q28DB5, Q60HG7, Q8TD30"	381	273	38977	1.124196014	1	0.999963111	99.99999994	
GOTERM_MF_DIRECT	GO:0030170	pyridoxal phosphate binding	3	0.742574257	0.788508617	"Q28DB5, Q60HG7, Q8TD30"	332	294	33537	1.030765921	1	0.999994653	99.99999998
UP_KEYWORDS	Pyridoxal phosphate	3	0.742574257	0.873419347	"Q28DB5, Q60HG7, Q8TD30"	404	361	40789	0.839026631	1	0.992618878	100	
													
Annotation Cluster 50	Enrichment Score: 0.12116272488584601												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
UP_SEQ_FEATURE	domain:Helicase C-terminal	5	1.237623762	0.542329255	"Q5XH12, Q9VCU9, P37474, P71359, Q96C10"	334	399	34272	1.285849354	1	0.999993976	99.99981302	
UP_SEQ_FEATURE	domain:Helicase ATP-binding	5	1.237623762	0.597467953	"Q5XH12, P37474, A3LN13, P71359, Q96C10"	334	427	34272	1.201531364	1	0.999997857	99.99997857	
UP_KEYWORDS	Helicase	7	1.732673267	0.715962021	"Q5XH12, Q9VCU9, P37474, A3LN13, P71359, Q96C10, E7F8F4"	404	719	40789	0.982948677	1	0.970845828	99.9999959	
INTERPRO	"IPR001650:Helicase, C-terminal"	5	1.237623762	0.742501768	"Q9VCU9, P37474, P71359, Q96C10, E7F8F4"	381	516	38977	0.991296873	1	0.999961681	99.99999992	
GOTERM_MF_DIRECT	GO:0004386	helicase activity	4	0.99009901	0.782992441	"Q5XH12, Q9VCU9, P37474, Q96C10"	332	418	33537	0.966651294	1	0.999995699	99.99999996
INTERPRO	"IPR011545:DNA/RNA helicase, DEAD/DEAH box type, N-terminal"	3	0.742574257	0.829843983	"P37474, P71359, E7F8F4"	381	327	38977	0.938548966	1	0.99999587	100	
SMART	SM00490:HELICc	5	1.237623762	0.85976708	"Q9VCU9, P37474, P71359, Q96C10, E7F8F4"	218	508	18177	0.820676515	1	0.999909282	100	
INTERPRO	"IPR014001:Helicase, superfamily 1/2, ATP-binding domain"	4	0.99009901	0.887810462	"P37474, P71359, Q96C10, E7F8F4"	381	525	38977	0.77944257	1	0.999999676	100	
SMART	SM00487:DEXDc	4	0.99009901	0.950419332	"P37474, P71359, Q96C10, E7F8F4"	218	521	18177	0.640159186	1	0.999999084	100	
													
Annotation Cluster 51	Enrichment Score: 0.10992497152902328												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
UP_SEQ_FEATURE	repeat:TPR 3	3	0.742574257	0.71476474	"P51191, A2ASS6, Q9HCD6"	334	257	34272	1.197791188	1	0.999999973	99.99999994	
UP_SEQ_FEATURE	repeat:TPR 1	3	0.742574257	0.764700858	"P51191, A2ASS6, Q9HCD6"	334	284	34272	1.083916674	1	0.999999997	100	
UP_SEQ_FEATURE	repeat:TPR 2	3	0.742574257	0.766396025	"P51191, A2ASS6, Q9HCD6"	334	285	34272	1.080113457	1	0.999999997	100	
UP_KEYWORDS	TPR repeat	3	0.742574257	0.867345586	"P51191, A2ASS6, Q9HCD6"	404	355	40789	0.853207363	1	0.992037848	100	
													
Annotation Cluster 52	Enrichment Score: 0.07741708264927964												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
GOTERM_MF_DIRECT	GO:0016491	oxidoreductase activity	7	1.732673267	0.732489131	"Q63342, Q5TZ24, Q66I21, Q5U3U0, Q8NB78, Q7LL04, Q9Z339"	332	733	33537	0.964673154	1	0.999991622	99.9999993
GOTERM_BP_DIRECT	GO:0055114	oxidation-reduction process	10	2.475247525	0.800277288	"Q16878, Q63342, Q5TZ24, P79102, Q66I21, Q5U3U0, O95881, Q8NB78, Q9LYC5, Q9Z339"	331	1175	34287	0.881583853	1	0.999999983	100
UP_KEYWORDS	Oxidoreductase	11	2.722772277	0.999325744	"Q16878, Q63342, Q5TZ24, P79102, Q66I21, P00178, Q8DZL4, Q5U3U0, O95881, Q8NB78, Q9Z339"	404	2308	40789	0.481192194	1	0.999999566	100	
													
Annotation Cluster 53	Enrichment Score: 0.05819332501011976												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
GOTERM_CC_DIRECT	GO:0005743	mitochondrial inner membrane	7	1.732673267	0.682698431	"Q7ZXE1, Q6GPY0, Q08BI9, P50416, P79110, O95714, Q8BFR5"	364	662	35106	1.019811759	1	0.996837505	99.99998385
UP_SEQ_FEATURE	transit peptide:Mitochondrion	7	1.732673267	0.864421646	"Q7ZXE1, Q63342, O95881, Q3UNX5, P79110, Q9EP89, Q8BFR5"	334	888	34272	0.808868749	1	1	100	
UP_KEYWORDS	Transit peptide	8	1.98019802	0.995280007	"Q7ZXE1, Q63342, Q6NQ64, Q08BI9, Q3UNX5, P79110, Q9EP89, Q8BFR5"	404	1570	40789	0.514460491	1	0.999983611	100	
UP_KEYWORDS	Mitochondrion	13	3.217821782	0.996154914	"Q08BI9, Q9WTK7, Q9EP89, P79110, Q8BFR5, Q7ZXE1, Q63342, Q6GPY0, Q6NQ64, Q5XH12, P50416, Q3UNX5, Q647I9"	404	2312	40789	0.567697806	1	0.999987587	100	
													
Annotation Cluster 54	Enrichment Score: 0.04691729185411057												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
UP_KEYWORDS	Cell cycle	13	3.217821782	0.765408621	"O88513, Q640R3, Q9Z1J2, Q9WTK7, F1M5M3, A3LN13, P62491, Q9SUH5, Q3LGD4, Q60737, Q0V340, Q8WYP5, B8E0T7"	404	1441	40789	0.91083784	1	0.98046349	99.99999969	
UP_KEYWORDS	Cell division	7	1.732673267	0.928826688	"Q9SUH5, Q3LGD4, Q0V340, Q9Z1J2, F1M5M3, Q8WYP5, B8E0T7"	404	993	40789	0.711722154	1	0.997223884	100	
GOTERM_BP_DIRECT	GO:0051301	cell division	6	1.485148515	0.940340216	"Q9SUH5, Q3LGD4, Q0V340, Q9Z1J2, F1M5M3, B8E0T7"	331	912	34287	0.681487518	1	1	100
UP_KEYWORDS	Mitosis	3	0.742574257	0.970996775	"Q9SUH5, Q9Z1J2, F1M5M3"	404	541	40789	0.559868048	1	0.999459621	100	
													
Annotation Cluster 55	Enrichment Score: 0.045879097847521755												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
UP_KEYWORDS	DNA damage	9	2.227722772	0.865190698	"Q6F1D3, Q58559, Q8BKX6, P37474, Q9WTK7, O95714, Q8TDB6, Q4P2U5, E7F8F4"	404	1119	40789	0.812033817	1	0.99201573	100	
UP_KEYWORDS	DNA repair	8	1.98019802	0.877233485	"Q6F1D3, Q58559, Q8BKX6, P37474, O95714, Q8TDB6, Q4P2U5, E7F8F4"	404	1017	40789	0.794201544	1	0.992622335	100	
GOTERM_BP_DIRECT	GO:0006281	DNA repair	5	1.237623762	0.959700374	"Q6F1D3, Q58559, Q8BKX6, P71359, Q4P2U5"	331	830	34287	0.624012667	1	1	100
													
Annotation Cluster 56	Enrichment Score: 0.0304594480501452												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
UP_SEQ_FEATURE	zinc finger region:C2H2-type 7	3	0.742574257	0.829870766	"Q0VEE6, Q02975, Q9NYT6"	334	328	34272	0.938513217	1	1	100	
UP_SEQ_FEATURE	zinc finger region:C2H2-type 6	3	0.742574257	0.876451026	"Q0VEE6, Q02975, Q9NYT6"	334	370	34272	0.831979285	1	1	100	
UP_SEQ_FEATURE	zinc finger region:C2H2-type 5	3	0.742574257	0.913806609	"Q0VEE6, Q02975, Q9NYT6"	334	416	34272	0.739981575	1	1	100	
UP_SEQ_FEATURE	zinc finger region:C2H2-type 4	3	0.742574257	0.927084021	"Q0VEE6, Q02975, Q9NYT6"	334	437	34272	0.70442182	1	1	100	
INTERPRO	"IPR007087:Zinc finger, C2H2"	5	1.237623762	0.931973795	"Q0VEE6, Q02975, Q15075, Q9NYT6, Q9BVI0"	381	741	38977	0.690295798	1	0.999999984	100	
UP_SEQ_FEATURE	zinc finger region:C2H2-type 3	3	0.742574257	0.954438729	"Q0VEE6, Q02975, Q9NYT6"	334	495	34272	0.621883506	1	1	100	
INTERPRO	IPR013087:Zinc finger C2H2-type/integrase DNA-binding domain	3	0.742574257	0.981596573	"Q0VEE6, Q02975, Q9NYT6"	381	602	38977	0.50980982	1	1	100	
INTERPRO	"IPR015880:Zinc finger, C2H2-like"	3	0.742574257	0.99090251	"Q0VEE6, Q02975, Q9NYT6"	381	684	38977	0.448692269	1	1	100	
SMART	SM00355:ZnF_C2H2	3	0.742574257	0.997786767	"Q0VEE6, Q02975, Q9NYT6"	218	684	18177	0.365704973	1	1	100	
													
Annotation Cluster 57	Enrichment Score: 0.025012726642410766												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
GOTERM_MF_DIRECT	GO:0016887	ATPase activity	4	0.99009901	0.916120781	"P70569, P45443, Q503W7, P39109"	332	560	33537	0.721536145	1	0.99999997	100
INTERPRO	IPR003593:AAA+ ATPase domain	5	1.237623762	0.936654441	"Q9C6W5, P45443, Q503W7, P39109, E7F8F4"	381	752	38977	0.680198386	1	0.999999988	100	
SMART	SM00382:AAA	5	1.237623762	0.980459567	"Q9C6W5, P45443, Q503W7, P39109, E7F8F4"	218	750	18177	0.55587156	1	0.999999981	100	
													
Annotation Cluster 58	Enrichment Score: 0.023175084946069232												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	
UP_KEYWORDS	Heme	3	0.742574257	0.930503135	"P79102, P00178, P02190"	404	436	40789	0.694698656	1	0.997145864	100	
GOTERM_MF_DIRECT	GO:0020037	heme binding	3	0.742574257	0.933245037	"P79102, P00178, P02190"	332	441	33537	0.687177281	1	0.999999989	100
UP_KEYWORDS	Iron	8	1.98019802	0.981208305	"Q16878, Q90875, P79102, P00178, Q5U3U0, Q9KTB6, A5D6U8, P02190"	404	1354	40789	0.596530997	1	0.999760221	100	
